Student ID,Given Name,Family Name,Email
98395742,Nathaniel,Vargas,nathaniel_vargas@encs.concordia.ca
69252817,Mollie,Moran,mollie_moran@encs.concordia.ca
73981724,Sylvia,Greene,sylvia_greene@encs.concordia.ca
98049551,Thomas,Tyler,thomas_tyler@encs.concordia.ca
95533020,Harriett,Warren,harriett_warren@encs.concordia.ca
16622044,Hattie,Boyd,hattie_boyd@encs.concordia.ca
96999842,Eric,Benson,eric_benson@encs.concordia.ca
65670418,Ella,Reed,ella_reed@encs.concordia.ca
30564016,Manuel,Graves,manuel_graves@encs.concordia.ca
93276748,Allen,Joseph,allen_joseph@encs.concordia.ca
76515462,Lenora,Rios,lenora_rios@encs.concordia.ca
53509016,Frederick,Mann,frederick_mann@encs.concordia.ca
25200615,Phoebe,Ryan,phoebe_ryan@encs.concordia.ca
25030050,Susie,Cohen,susie_cohen@encs.concordia.ca
21936979,Myrtle,Bush,myrtle_bush@encs.concordia.ca
45902859,Juan,Fletcher,juan_fletcher@encs.concordia.ca
38998976,Patrick,Matthews,patrick_matthews@encs.concordia.ca
75681835,Ruby,Griffin,ruby_griffin@encs.concordia.ca
46725216,Genevieve,Newman,genevieve_newman@encs.concordia.ca
84035978,Ricky,Ellis,ricky_ellis@encs.concordia.ca
88137313,Isabelle,Vasquez,isabelle_vasquez@encs.concordia.ca
63699691,Jim,Gilbert,jim_gilbert@encs.concordia.ca
82009533,Janie,Brown,janie_brown@encs.concordia.ca
87642334,Clayton,Bell,clayton_bell@encs.concordia.ca
88785386,Chase,Maldonado,chase_maldonado@encs.concordia.ca
48107467,Lola,Barrett,lola_barrett@encs.concordia.ca
31705750,Lilly,Townsend,lilly_townsend@encs.concordia.ca
56438454,Nicholas,Clarke,nicholas_clarke@encs.concordia.ca
23763952,Alan,Watson,alan_watson@encs.concordia.ca
38802988,Lelia,Buchanan,lelia_buchanan@encs.concordia.ca
18279584,Harvey,Harrington,harvey_harrington@encs.concordia.ca
43171315,Minerva,Chapman,minerva_chapman@encs.concordia.ca
13315782,Samuel,Cannon,samuel_cannon@encs.concordia.ca
32959222,Dean,Mendoza,dean_mendoza@encs.concordia.ca
88125285,Martin,Saunders,martin_saunders@encs.concordia.ca
89899546,Julian,Young,julian_young@encs.concordia.ca
78114391,Manuel,Turner,manuel_turner@encs.concordia.ca
25051070,Carlos,Fletcher,carlos_fletcher@encs.concordia.ca
42556853,Madge,Bates,madge_bates@encs.concordia.ca
67634498,Dollie,Hall,dollie_hall@encs.concordia.ca
90913452,Nicholas,Chavez,nicholas_chavez@encs.concordia.ca
55607389,Laura,Brady,laura_brady@encs.concordia.ca
11038629,Kevin,Wilkerson,kevin_wilkerson@encs.concordia.ca
86303887,Ian,Figueroa,ian_figueroa@encs.concordia.ca
39380603,Mike,Stokes,mike_stokes@encs.concordia.ca
70897895,Myra,Harmon,myra_harmon@encs.concordia.ca
20664013,Rosalie,Malone,rosalie_malone@encs.concordia.ca
96778182,Ronnie,Townsend,ronnie_townsend@encs.concordia.ca
66784690,Larry,Higgins,larry_higgins@encs.concordia.ca
39223760,Olive,Howell,olive_howell@encs.concordia.ca
90593664,Ray,Price,ray_price@encs.concordia.ca
81977049,Lola,Mitchell,lola_mitchell@encs.concordia.ca
35090329,Chad,Cannon,chad_cannon@encs.concordia.ca
33300680,Austin,Sanchez,austin_sanchez@encs.concordia.ca
87825612,Jerome,Riley,jerome_riley@encs.concordia.ca
38394169,Susan,Garza,susan_garza@encs.concordia.ca
49042028,Mabel,Reyes,mabel_reyes@encs.concordia.ca
50186282,Charles,Bailey,charles_bailey@encs.concordia.ca
13916795,Calvin,Tucker,calvin_tucker@encs.concordia.ca
37505325,Katie,Jennings,katie_jennings@encs.concordia.ca
94590059,Lillian,Horton,lillian_horton@encs.concordia.ca
37697258,Ada,Hopkins,ada_hopkins@encs.concordia.ca
22638381,Celia,Rios,celia_rios@encs.concordia.ca
85251806,Frederick,Gregory,frederick_gregory@encs.concordia.ca
13973066,Lilly,Townsend,lilly_townsend@encs.concordia.ca
39346734,Eleanor,Woods,eleanor_woods@encs.concordia.ca
77485224,Edgar,Francis,edgar_francis@encs.concordia.ca
79219608,Nicholas,Jordan,nicholas_jordan@encs.concordia.ca
88597002,Randy,Griffith,randy_griffith@encs.concordia.ca
61883523,Micheal,Powell,micheal_powell@encs.concordia.ca
41447588,Chris,Ward,chris_ward@encs.concordia.ca
30732286,Daniel,Lawson,daniel_lawson@encs.concordia.ca
22059371,Sara,Davis,sara_davis@encs.concordia.ca
73420289,Noah,Lloyd,noah_lloyd@encs.concordia.ca
13627483,Roy,Peters,roy_peters@encs.concordia.ca
79228578,Lettie,Barton,lettie_barton@encs.concordia.ca
24722761,Iva,Williamson,iva_williamson@encs.concordia.ca
48478254,Walter,Weaver,walter_weaver@encs.concordia.ca
40340003,Ada,Burton,ada_burton@encs.concordia.ca
30923372,Luke,Martinez,luke_martinez@encs.concordia.ca
67899067,Bess,Hammond,bess_hammond@encs.concordia.ca
73934606,Scott,Mendoza,scott_mendoza@encs.concordia.ca
22386026,Ronald,Lloyd,ronald_lloyd@encs.concordia.ca
80501265,Harold,Powell,harold_powell@encs.concordia.ca
47616406,Rosetta,Neal,rosetta_neal@encs.concordia.ca
66193999,Derrick,Harris,derrick_harris@encs.concordia.ca
94720637,Herbert,Lamb,herbert_lamb@encs.concordia.ca
25710429,Maggie,Morales,maggie_morales@encs.concordia.ca
53801332,Cynthia,Moody,cynthia_moody@encs.concordia.ca
26332026,Gregory,Ray,gregory_ray@encs.concordia.ca
11272505,Rodney,Brady,rodney_brady@encs.concordia.ca
91180333,Ada,Goodman,ada_goodman@encs.concordia.ca
54445839,Roy,Walters,roy_walters@encs.concordia.ca
24199491,Etta,Johnston,etta_johnston@encs.concordia.ca
78624823,Marc,Walsh,marc_walsh@encs.concordia.ca
46276453,Edith,McLaughlin,edith_mclaughlin@encs.concordia.ca
12689765,Ronald,Barnett,ronald_barnett@encs.concordia.ca
21163339,Lizzie,Romero,lizzie_romero@encs.concordia.ca
93836559,Bessie,Bowen,bessie_bowen@encs.concordia.ca
12115849,Jonathan,Blake,jonathan_blake@encs.concordia.ca
95926571,Andrew,Jimenez,andrew_jimenez@encs.concordia.ca
58910180,Jeremiah,Hunter,jeremiah_hunter@encs.concordia.ca
99373566,Jerome,Benson,jerome_benson@encs.concordia.ca
48145663,Donald,Harrison,donald_harrison@encs.concordia.ca
65703796,Peter,Cain,peter_cain@encs.concordia.ca
76091602,Gabriel,Floyd,gabriel_floyd@encs.concordia.ca
66163146,Nicholas,Miller,nicholas_miller@encs.concordia.ca
11851833,Cody,Sparks,cody_sparks@encs.concordia.ca
18623334,Paul,Bowen,paul_bowen@encs.concordia.ca
98148655,Cody,Harper,cody_harper@encs.concordia.ca
68752235,Maggie,Banks,maggie_banks@encs.concordia.ca
74429063,Ann,Lamb,ann_lamb@encs.concordia.ca
75318979,Ella,Gray,ella_gray@encs.concordia.ca
68690630,Jose,Watson,jose_watson@encs.concordia.ca
94972550,Jeffrey,Pope,jeffrey_pope@encs.concordia.ca
93936789,Luke,Little,luke_little@encs.concordia.ca
17338715,Travis,Goodwin,travis_goodwin@encs.concordia.ca
49027316,Clarence,Freeman,clarence_freeman@encs.concordia.ca
39558284,Ruth,Burke,ruth_burke@encs.concordia.ca
53547515,Howard,Hernandez,howard_hernandez@encs.concordia.ca
34688045,Marian,Mendez,marian_mendez@encs.concordia.ca
79225999,Jerome,Austin,jerome_austin@encs.concordia.ca
33255758,Clarence,Burke,clarence_burke@encs.concordia.ca
61903425,Edith,Marshall,edith_marshall@encs.concordia.ca
31807109,Philip,Weaver,philip_weaver@encs.concordia.ca
42139524,Chris,Caldwell,chris_caldwell@encs.concordia.ca
30181445,Shawn,Pena,shawn_pena@encs.concordia.ca
64058089,Hallie,Banks,hallie_banks@encs.concordia.ca
84121770,Logan,Boone,logan_boone@encs.concordia.ca
18265851,Matthew,Romero,matthew_romero@encs.concordia.ca
62021326,Russell,Lewis,russell_lewis@encs.concordia.ca
37442581,Mike,Saunders,mike_saunders@encs.concordia.ca
84072591,Margaret,Stokes,margaret_stokes@encs.concordia.ca
75575879,Birdie,Burke,birdie_burke@encs.concordia.ca
31605710,Esther,Osborne,esther_osborne@encs.concordia.ca
76172418,Elva,Pope,elva_pope@encs.concordia.ca
68433973,Danny,Gibson,danny_gibson@encs.concordia.ca
46364358,Katie,Hubbard,katie_hubbard@encs.concordia.ca
55018523,Hannah,Sanchez,hannah_sanchez@encs.concordia.ca
92775316,Rodney,Gilbert,rodney_gilbert@encs.concordia.ca
50190171,Carl,Banks,carl_banks@encs.concordia.ca
67495290,Luis,Schwartz,luis_schwartz@encs.concordia.ca
53746912,Madge,Bates,madge_bates@encs.concordia.ca
95884488,Barry,Garner,barry_garner@encs.concordia.ca
48824477,Essie,Bell,essie_bell@encs.concordia.ca
44152394,Cecelia,Armstrong,cecelia_armstrong@encs.concordia.ca
32924207,Charlie,Carson,charlie_carson@encs.concordia.ca
78306529,Connor,George,connor_george@encs.concordia.ca
68529080,Myra,Valdez,myra_valdez@encs.concordia.ca
31193683,Rosa,Estrada,rosa_estrada@encs.concordia.ca
86150319,Jeffrey,Wilkerson,jeffrey_wilkerson@encs.concordia.ca
51899279,Harry,Rogers,harry_rogers@encs.concordia.ca
47341993,Keith,Brady,keith_brady@encs.concordia.ca
32838051,Jared,Payne,jared_payne@encs.concordia.ca
38205973,Vincent,Willis,vincent_willis@encs.concordia.ca
25227835,Linnie,Hart,linnie_hart@encs.concordia.ca
78603697,Corey,Lowe,corey_lowe@encs.concordia.ca
79192418,Ollie,Nichols,ollie_nichols@encs.concordia.ca
16197393,Ruby,Flores,ruby_flores@encs.concordia.ca
48483428,Gabriel,Higgins,gabriel_higgins@encs.concordia.ca
12900842,Jon,Doyle,jon_doyle@encs.concordia.ca
74143877,Jon,Fleming,jon_fleming@encs.concordia.ca
20890981,Josie,Hamilton,josie_hamilton@encs.concordia.ca
65120683,Maggie,Pena,maggie_pena@encs.concordia.ca
58983231,Carrie,McCarthy,carrie_mccarthy@encs.concordia.ca
86278494,Lewis,Tucker,lewis_tucker@encs.concordia.ca
85310748,Ruth,Newman,ruth_newman@encs.concordia.ca
11051930,Henrietta,Burgess,henrietta_burgess@encs.concordia.ca
31764781,Maud,Powers,maud_powers@encs.concordia.ca
72257468,Cynthia,Myers,cynthia_myers@encs.concordia.ca
19760407,Christian,McGuire,christian_mcguire@encs.concordia.ca
65551250,Phoebe,Andrews,phoebe_andrews@encs.concordia.ca
68208468,Nell,Gonzalez,nell_gonzalez@encs.concordia.ca
60280178,Lizzie,Cummings,lizzie_cummings@encs.concordia.ca
80571282,Dale,Fitzgerald,dale_fitzgerald@encs.concordia.ca
58529409,Jack,Sherman,jack_sherman@encs.concordia.ca
78574141,Samuel,Robertson,samuel_robertson@encs.concordia.ca
66221821,Hettie,Jacobs,hettie_jacobs@encs.concordia.ca
79037582,Nathaniel,Greer,nathaniel_greer@encs.concordia.ca
48553189,Anthony,Rhodes,anthony_rhodes@encs.concordia.ca
27577549,Lillie,Shelton,lillie_shelton@encs.concordia.ca
98381731,Estelle,King,estelle_king@encs.concordia.ca
57196546,Maude,Howard,maude_howard@encs.concordia.ca
33183789,Raymond,Dunn,raymond_dunn@encs.concordia.ca
18813129,Leroy,Lopez,leroy_lopez@encs.concordia.ca
11349748,Dora,Cain,dora_cain@encs.concordia.ca
89138496,George,Wade,george_wade@encs.concordia.ca
26993022,Tony,Moore,tony_moore@encs.concordia.ca
76235134,Lou,Adkins,lou_adkins@encs.concordia.ca
49685891,Cordelia,Cooper,cordelia_cooper@encs.concordia.ca
27155837,Dustin,Barber,dustin_barber@encs.concordia.ca
88181217,Benjamin,Sims,benjamin_sims@encs.concordia.ca
67027020,Luke,Adams,luke_adams@encs.concordia.ca
84860253,Clayton,Allen,clayton_allen@encs.concordia.ca
15778099,Marc,Wells,marc_wells@encs.concordia.ca
77148796,Tom,Sutton,tom_sutton@encs.concordia.ca
56538792,Eliza,Erickson,eliza_erickson@encs.concordia.ca
43473335,Paul,McLaughlin,paul_mclaughlin@encs.concordia.ca
65928258,Maude,Phelps,maude_phelps@encs.concordia.ca
55909682,Genevieve,Sullivan,genevieve_sullivan@encs.concordia.ca
58985703,Jay,Bates,jay_bates@encs.concordia.ca
26135454,Dorothy,Delgado,dorothy_delgado@encs.concordia.ca
99830859,Trevor,Weaver,trevor_weaver@encs.concordia.ca
41116378,Antonio,Newman,antonio_newman@encs.concordia.ca
39263776,Abbie,Francis,abbie_francis@encs.concordia.ca
58337206,Jordan,Dennis,jordan_dennis@encs.concordia.ca
64159251,Kenneth,Graves,kenneth_graves@encs.concordia.ca
81241680,Arthur,Johnston,arthur_johnston@encs.concordia.ca
62443319,Jim,Chapman,jim_chapman@encs.concordia.ca
17513636,Lura,Mathis,lura_mathis@encs.concordia.ca
20408532,Tom,Gross,tom_gross@encs.concordia.ca
60788741,Inez,Brock,inez_brock@encs.concordia.ca
22910896,Bryan,Shelton,bryan_shelton@encs.concordia.ca
18130399,Josie,Lowe,josie_lowe@encs.concordia.ca
15726701,Virginia,Rodriguez,virginia_rodriguez@encs.concordia.ca
16386190,Rosalie,Cruz,rosalie_cruz@encs.concordia.ca
43602009,Steven,Rivera,steven_rivera@encs.concordia.ca
87240585,Jeff,Potter,jeff_potter@encs.concordia.ca
72272252,Bertie,Shelton,bertie_shelton@encs.concordia.ca
89435512,Fred,Dennis,fred_dennis@encs.concordia.ca
58516241,Frank,Herrera,frank_herrera@encs.concordia.ca
33355563,Tom,Carlson,tom_carlson@encs.concordia.ca
99451834,Viola,Lamb,viola_lamb@encs.concordia.ca
85650885,Bertha,Evans,bertha_evans@encs.concordia.ca
12703841,Jorge,Bates,jorge_bates@encs.concordia.ca
23646938,Wesley,Boone,wesley_boone@encs.concordia.ca
26573902,Lucy,Yates,lucy_yates@encs.concordia.ca
69471043,Willie,Thomas,willie_thomas@encs.concordia.ca
56502094,Jerome,Ortega,jerome_ortega@encs.concordia.ca
75918968,Blake,Pratt,blake_pratt@encs.concordia.ca
57967426,Cordelia,Padilla,cordelia_padilla@encs.concordia.ca
22603096,Helena,Manning,helena_manning@encs.concordia.ca
42095946,Sam,Simon,sam_simon@encs.concordia.ca
49064720,Adrian,Lucas,adrian_lucas@encs.concordia.ca
91434217,Rosetta,Cohen,rosetta_cohen@encs.concordia.ca
79795256,Rachel,Joseph,rachel_joseph@encs.concordia.ca
78178266,Tyler,Flowers,tyler_flowers@encs.concordia.ca
90250127,Leona,Newton,leona_newton@encs.concordia.ca
66127036,Blanche,Byrd,blanche_byrd@encs.concordia.ca
76724177,Ronnie,Mack,ronnie_mack@encs.concordia.ca
81470643,Louise,Dixon,louise_dixon@encs.concordia.ca
51544496,Vera,Graves,vera_graves@encs.concordia.ca
18532889,Martha,Christensen,martha_christensen@encs.concordia.ca
97784243,Edith,Willis,edith_willis@encs.concordia.ca
64438143,Celia,Salazar,celia_salazar@encs.concordia.ca
22756478,Clara,Daniels,clara_daniels@encs.concordia.ca
34477733,Nellie,Alexander,nellie_alexander@encs.concordia.ca
90406788,Sophia,Reid,sophia_reid@encs.concordia.ca
80648669,Adam,Carter,adam_carter@encs.concordia.ca
17651269,Jerry,Stewart,jerry_stewart@encs.concordia.ca
75334640,Jordan,Lawrence,jordan_lawrence@encs.concordia.ca
84200964,Eugenia,Herrera,eugenia_herrera@encs.concordia.ca
70324743,Winifred,West,winifred_west@encs.concordia.ca
81204201,Lettie,Simon,lettie_simon@encs.concordia.ca
58307129,Mario,Dunn,mario_dunn@encs.concordia.ca
21458476,Aiden,Bass,aiden_bass@encs.concordia.ca
69234210,Amelia,Sparks,amelia_sparks@encs.concordia.ca
94788726,Julia,Cummings,julia_cummings@encs.concordia.ca
82177003,Marc,Walsh,marc_walsh@encs.concordia.ca
77395895,Gabriel,Page,gabriel_page@encs.concordia.ca
55413211,Marc,Jones,marc_jones@encs.concordia.ca
32297242,Mattie,Santos,mattie_santos@encs.concordia.ca
83534844,Ryan,Caldwell,ryan_caldwell@encs.concordia.ca
36732330,Franklin,Cummings,franklin_cummings@encs.concordia.ca
10889731,Lydia,Little,lydia_little@encs.concordia.ca
75711072,Glenn,Reid,glenn_reid@encs.concordia.ca
83155858,Devin,Barrett,devin_barrett@encs.concordia.ca
13701569,Beatrice,Torres,beatrice_torres@encs.concordia.ca
40557185,Isabel,Bishop,isabel_bishop@encs.concordia.ca
46152854,Roy,Lambert,roy_lambert@encs.concordia.ca
57264912,Beulah,Greene,beulah_greene@encs.concordia.ca
51237965,Henrietta,Santiago,henrietta_santiago@encs.concordia.ca
59947775,Clayton,Reed,clayton_reed@encs.concordia.ca
38374503,Mabel,Richards,mabel_richards@encs.concordia.ca
72855107,Claudia,McCarthy,claudia_mccarthy@encs.concordia.ca
40520178,Lucy,Day,lucy_day@encs.concordia.ca
69794586,Sue,Jenkins,sue_jenkins@encs.concordia.ca
91271097,Fanny,Rice,fanny_rice@encs.concordia.ca
71080484,Lucinda,Morris,lucinda_morris@encs.concordia.ca
27147279,Gavin,Alexander,gavin_alexander@encs.concordia.ca
36775156,Brett,Gomez,brett_gomez@encs.concordia.ca
23298718,Delia,Wood,delia_wood@encs.concordia.ca
79179582,Nellie,Alexander,nellie_alexander@encs.concordia.ca
19119028,Ellen,Wilkins,ellen_wilkins@encs.concordia.ca
16217429,Calvin,Schneider,calvin_schneider@encs.concordia.ca
24876804,Anthony,Salazar,anthony_salazar@encs.concordia.ca
16530959,Fred,Coleman,fred_coleman@encs.concordia.ca
71402677,Leo,Wilkerson,leo_wilkerson@encs.concordia.ca
12989655,Jacob,Alvarado,jacob_alvarado@encs.concordia.ca
43496871,Hunter,McGee,hunter_mcgee@encs.concordia.ca
83858360,Joel,Matthews,joel_matthews@encs.concordia.ca
91155637,Francis,Barnes,francis_barnes@encs.concordia.ca
39742691,Carlos,Allen,carlos_allen@encs.concordia.ca
78578915,Eugenia,Fields,eugenia_fields@encs.concordia.ca
90019445,Celia,Ortega,celia_ortega@encs.concordia.ca
35618363,Joe,Hunt,joe_hunt@encs.concordia.ca
87763711,Luke,Cain,luke_cain@encs.concordia.ca
32637995,Richard,Leonard,richard_leonard@encs.concordia.ca
83063195,Roy,Todd,roy_todd@encs.concordia.ca
28414860,Elmer,Buchanan,elmer_buchanan@encs.concordia.ca
94815972,Timothy,Jacobs,timothy_jacobs@encs.concordia.ca
99783481,Max,Dawson,max_dawson@encs.concordia.ca
82539797,Owen,Hodges,owen_hodges@encs.concordia.ca
62262349,Mabelle,Fuller,mabelle_fuller@encs.concordia.ca
73740666,Lydia,Little,lydia_little@encs.concordia.ca
34074488,Jesse,Nash,jesse_nash@encs.concordia.ca
32496288,Louisa,Lowe,louisa_lowe@encs.concordia.ca
65516456,Vincent,Stevens,vincent_stevens@encs.concordia.ca
45602022,Cordelia,Johnston,cordelia_johnston@encs.concordia.ca
34507257,Mina,McCarthy,mina_mccarthy@encs.concordia.ca
96473008,Rhoda,Flowers,rhoda_flowers@encs.concordia.ca
34267637,Matthew,Payne,matthew_payne@encs.concordia.ca
10401198,Blanche,Figueroa,blanche_figueroa@encs.concordia.ca
49351667,Lucille,Ramirez,lucille_ramirez@encs.concordia.ca
42291593,Victor,McLaughlin,victor_mclaughlin@encs.concordia.ca
87831597,Willie,Cruz,willie_cruz@encs.concordia.ca
27361538,Larry,Daniel,larry_daniel@encs.concordia.ca
95928471,Estelle,Caldwell,estelle_caldwell@encs.concordia.ca
59805812,Alan,Watson,alan_watson@encs.concordia.ca
62972654,Harriett,Montgomery,harriett_montgomery@encs.concordia.ca
21961682,Marvin,Reid,marvin_reid@encs.concordia.ca
13276614,Connor,Hamilton,connor_hamilton@encs.concordia.ca
66444555,Sue,Hopkins,sue_hopkins@encs.concordia.ca
16221355,Jeffrey,Klein,jeffrey_klein@encs.concordia.ca
57782477,Tyler,Bridges,tyler_bridges@encs.concordia.ca
38110727,Glenn,Valdez,glenn_valdez@encs.concordia.ca
28129252,Theresa,Gonzalez,theresa_gonzalez@encs.concordia.ca
68886867,Joel,Patton,joel_patton@encs.concordia.ca
54707005,Bruce,Campbell,bruce_campbell@encs.concordia.ca
54382012,Eugene,Banks,eugene_banks@encs.concordia.ca
32013980,Garrett,Cannon,garrett_cannon@encs.concordia.ca
81041775,Christopher,Sherman,christopher_sherman@encs.concordia.ca
87741146,Andrew,Meyer,andrew_meyer@encs.concordia.ca
97422289,Lula,Figueroa,lula_figueroa@encs.concordia.ca
89888698,Mamie,Duncan,mamie_duncan@encs.concordia.ca
64553262,Allen,Holland,allen_holland@encs.concordia.ca
96752722,Linnie,Moore,linnie_moore@encs.concordia.ca
92677693,Sue,Lawrence,sue_lawrence@encs.concordia.ca
89328209,Maggie,Thomas,maggie_thomas@encs.concordia.ca
27856942,Amanda,Chapman,amanda_chapman@encs.concordia.ca
53150557,Carrie,Reyes,carrie_reyes@encs.concordia.ca
53321700,Cecilia,Santiago,cecilia_santiago@encs.concordia.ca
93714210,Carrie,Nelson,carrie_nelson@encs.concordia.ca
92901562,Ray,Pratt,ray_pratt@encs.concordia.ca
20674888,Lucy,Jimenez,lucy_jimenez@encs.concordia.ca
19493819,Elijah,Nunez,elijah_nunez@encs.concordia.ca
71777820,Katherine,Welch,katherine_welch@encs.concordia.ca
98586132,Olivia,Reed,olivia_reed@encs.concordia.ca
38828685,Mabel,Walters,mabel_walters@encs.concordia.ca
10838247,Dora,Watkins,dora_watkins@encs.concordia.ca
51467002,Kate,Owens,kate_owens@encs.concordia.ca
93379448,Chad,Hart,chad_hart@encs.concordia.ca
31605794,Harriett,Rios,harriett_rios@encs.concordia.ca
13353881,Larry,Vasquez,larry_vasquez@encs.concordia.ca
58532578,Dollie,Harvey,dollie_harvey@encs.concordia.ca
52130900,Ann,Cohen,ann_cohen@encs.concordia.ca
66472249,Helena,Thompson,helena_thompson@encs.concordia.ca
32497472,Hannah,Barker,hannah_barker@encs.concordia.ca
35396606,Millie,Meyer,millie_meyer@encs.concordia.ca
11063377,Mina,Griffith,mina_griffith@encs.concordia.ca
46443129,Aiden,Stevens,aiden_stevens@encs.concordia.ca
72025605,Mable,Boone,mable_boone@encs.concordia.ca
84372323,Lura,Lucas,lura_lucas@encs.concordia.ca
45850865,Madge,Bowman,madge_bowman@encs.concordia.ca
58535680,Oscar,Guerrero,oscar_guerrero@encs.concordia.ca
76553230,Lottie,Briggs,lottie_briggs@encs.concordia.ca
25256820,Lillie,Clarke,lillie_clarke@encs.concordia.ca
24208975,Russell,Rogers,russell_rogers@encs.concordia.ca
25839689,Nathaniel,Cunningham,nathaniel_cunningham@encs.concordia.ca
11626018,Victor,Smith,victor_smith@encs.concordia.ca
21219643,Frank,Carroll,frank_carroll@encs.concordia.ca
34403993,Raymond,French,raymond_french@encs.concordia.ca
30614203,Gilbert,Jones,gilbert_jones@encs.concordia.ca
19445417,Olivia,Higgins,olivia_higgins@encs.concordia.ca
92923669,Helen,Blake,helen_blake@encs.concordia.ca
19939180,Norman,Bradley,norman_bradley@encs.concordia.ca
21111442,Marion,Dawson,marion_dawson@encs.concordia.ca
20699126,Andre,Burns,andre_burns@encs.concordia.ca
57735529,Rebecca,Powell,rebecca_powell@encs.concordia.ca
76023286,Estelle,Singleton,estelle_singleton@encs.concordia.ca
67011747,Alan,Barnes,alan_barnes@encs.concordia.ca
19372516,Jeremy,Baldwin,jeremy_baldwin@encs.concordia.ca
88189493,Mollie,Boyd,mollie_boyd@encs.concordia.ca
13764191,Beatrice,Carlson,beatrice_carlson@encs.concordia.ca
10421326,Connor,Nguyen,connor_nguyen@encs.concordia.ca
67035788,Alejandro,Hunt,alejandro_hunt@encs.concordia.ca
65306204,Myrtie,White,myrtie_white@encs.concordia.ca
51860974,Joel,Mason,joel_mason@encs.concordia.ca
91522001,Agnes,Santiago,agnes_santiago@encs.concordia.ca
11445658,Winifred,West,winifred_west@encs.concordia.ca
26104657,Gene,Tucker,gene_tucker@encs.concordia.ca
20340094,Henrietta,Robbins,henrietta_robbins@encs.concordia.ca
71674185,Evan,Bass,evan_bass@encs.concordia.ca
18203094,Addie,Farmer,addie_farmer@encs.concordia.ca
46812197,Edgar,Marshall,edgar_marshall@encs.concordia.ca
73842878,Frances,Riley,frances_riley@encs.concordia.ca
95762914,Francis,Barnes,francis_barnes@encs.concordia.ca
80374821,Matilda,Brooks,matilda_brooks@encs.concordia.ca
53939114,Dustin,Reese,dustin_reese@encs.concordia.ca
20756072,Laura,Wallace,laura_wallace@encs.concordia.ca
97307155,Bobby,McLaughlin,bobby_mclaughlin@encs.concordia.ca
38781679,Olivia,Reed,olivia_reed@encs.concordia.ca
31605087,Georgia,White,georgia_white@encs.concordia.ca
14488599,Bessie,Ingram,bessie_ingram@encs.concordia.ca
74263228,Estelle,Figueroa,estelle_figueroa@encs.concordia.ca
91701180,Beulah,Meyer,beulah_meyer@encs.concordia.ca
89636091,Austin,Cobb,austin_cobb@encs.concordia.ca
23016903,Charles,Potter,charles_potter@encs.concordia.ca
35509472,Carolyn,Gomez,carolyn_gomez@encs.concordia.ca
17893528,Theresa,Welch,theresa_welch@encs.concordia.ca
52518305,Maurice,Wilson,maurice_wilson@encs.concordia.ca
81220646,Devin,Bishop,devin_bishop@encs.concordia.ca
16612656,Edward,Jefferson,edward_jefferson@encs.concordia.ca
79422026,Jon,Bryan,jon_bryan@encs.concordia.ca
30108064,Adeline,Ruiz,adeline_ruiz@encs.concordia.ca
56967592,Chase,Hoffman,chase_hoffman@encs.concordia.ca
31157636,Millie,Lucas,millie_lucas@encs.concordia.ca
33587717,Beatrice,Spencer,beatrice_spencer@encs.concordia.ca
99001103,Alma,Byrd,alma_byrd@encs.concordia.ca
79524313,Estelle,Young,estelle_young@encs.concordia.ca
91588948,Wesley,Reese,wesley_reese@encs.concordia.ca
29463729,Travis,Wolfe,travis_wolfe@encs.concordia.ca
35448512,Millie,Meyer,millie_meyer@encs.concordia.ca
49306764,Ricky,Roberts,ricky_roberts@encs.concordia.ca
94193714,Beulah,Thornton,beulah_thornton@encs.concordia.ca
53364802,Jane,Stewart,jane_stewart@encs.concordia.ca
91028499,Polly,Ballard,polly_ballard@encs.concordia.ca
63037370,Lida,Casey,lida_casey@encs.concordia.ca
57826867,Cornelia,Clark,cornelia_clark@encs.concordia.ca
97738569,Edward,Simmons,edward_simmons@encs.concordia.ca
34461650,Ronnie,Garrett,ronnie_garrett@encs.concordia.ca
22826732,Gavin,Norman,gavin_norman@encs.concordia.ca
97471605,Jennie,Sanchez,jennie_sanchez@encs.concordia.ca
35723698,Dean,Lawson,dean_lawson@encs.concordia.ca
57694580,Nancy,McBride,nancy_mcbride@encs.concordia.ca
88873195,Tyler,James,tyler_james@encs.concordia.ca
73191290,Effie,Pearson,effie_pearson@encs.concordia.ca
60737749,Nellie,Briggs,nellie_briggs@encs.concordia.ca
43752452,Mildred,Gill,mildred_gill@encs.concordia.ca
19532710,Addie,Jenkins,addie_jenkins@encs.concordia.ca
45578225,Nellie,Bass,nellie_bass@encs.concordia.ca
24954909,Luella,Gill,luella_gill@encs.concordia.ca
22757552,Jerry,Lane,jerry_lane@encs.concordia.ca
54038907,Nathan,Delgado,nathan_delgado@encs.concordia.ca
44453161,Eleanor,Burgess,eleanor_burgess@encs.concordia.ca
77245017,Lena,Walker,lena_walker@encs.concordia.ca
10576705,Elmer,Bass,elmer_bass@encs.concordia.ca
90920579,Lillie,Morales,lillie_morales@encs.concordia.ca
54040102,Bertie,Conner,bertie_conner@encs.concordia.ca
11241282,Franklin,Lamb,franklin_lamb@encs.concordia.ca
26464688,Violet,Farmer,violet_farmer@encs.concordia.ca
91805831,Vernon,Park,vernon_park@encs.concordia.ca
